,id_recipe,name,Prep Time:,Cook Time:,Total Time:,Servings:,Servings Per Recipe,Calories,Total Fat,Saturated Fat,Cholesterol,Sodium,Total Carbohydrate,Dietary Fiber,Total Sugars,Protein,Vitamin C,Calcium,Iron,Potassium,Average_Review,Review_Count,Yield:,Additional Time:
22,6596749,Jimmy Dean Breakfast Casserole,15 mins, 1 hr 5 mins, 1 hr 20 mins,6 ,,,,,,,,,,,,,,,4.6,348,1 9x13-inch casserole,
23,6650477,Wisconsin Bratwurst,10 mins,35 mins,45 mins,10 ,10,558,45g,21g,116mg,908mg,10g,0g,,14g,,,,383mg,4.6,454,,
24,6595517,True Bangers and Mash with Onion Gravy,15 mins,50 mins, 1 hr 5 mins,4 ,4,516,20g,11g,58mg,1414mg,50g,6g,6g,14g,50mg,92mg,3mg,1472mg,4.6,185,,
25,6648596,Southern Grits Casserole,15 mins,50 mins, 1 hr 5 mins,16 ,16,403,30g,15g,202mg,459mg,17g,0g,1g,17g,1mg,225mg,2mg,174mg,4.5,270,,
26,6594709,Sausage and Egg Casserole,15 mins,50 mins, 9 hrs 35 mins,8 ,8,363,24g,10g,239mg,1114mg,14g,1g,5g,22g,1mg,259mg,2mg,355mg,4.6,79,, 8 hrs 30 mins
27,6575580,Dairy-Free Savory Sausage Gravy,5 mins,20 mins,25 mins,20 ,20,155,10g,3g,26mg,618mg,8g,1g,2g,7g,1mg,58mg,1mg,180mg,4.8,19,,
28,6598014,Beans-n-Franks,10 mins,45 mins,55 mins,6 ,6,356,23g,9g,43mg,1350mg,26g,3g,15g,13g,2mg,63mg,2mg,338mg,4.4,82,,
29,6597762,Slow Cooker Sauerkraut and Sausage,15 mins, 4 hrs, 4 hrs 15 mins,6 ,6,526,46g,17g,77mg,1377mg,14g,3g,,14g,16mg,56mg,3mg,402mg,4.4,156,,
30,6663367,Sandy's Summer Sausage,15 mins, 1 hr 30 mins,1 day 14 hrs 15 mins,16 ,16,136,10g,4g,34mg,896mg,1g,0g,0g,10g,0mg,13mg,1mg,104mg,4.4,51,,1 day 12 hrs 30 mins
31,6605716,Hot Italian Sausage,30 mins,,1 day 30 mins,80 ,80,326,27g,9g,82mg,336mg,1g,0g,0g,19g,2mg,20mg,1mg,351mg,4.4,116,20 pounds sausage,1 day
32,6597031,Kielbasa and Cabbage,10 mins,30 mins,40 mins,6 ,6,343,27g,9g,67mg,1063mg,12g,1g,7g,14g,22mg,59mg,1mg,384mg,4.6,845,,
33,6584876,Mexican Chorizo,25 mins,20 mins, 10 hrs 15 mins,8 ,8,155,10g,3g,45mg,629mg,3g,1g,0g,14g,3mg,27mg,1mg,252mg,4.5,35,8 patties, 9 hrs 30 mins
34,6590079,Easy Kielbasa Skillet Dinner,15 mins,35 mins,50 mins,4 ,4,492,31g,11g,75mg,1050mg,35g,5g,4g,18g,66mg,59mg,3mg,1152mg,4.4,132,,
35,6650387,Cajun Boudin,45 mins, 2 hrs, 2 hrs 45 mins,18 ,18,188,7g,2g,64mg,551mg,20g,1g,1g,11g,18mg,28mg,4mg,211mg,3.7,11,4 1/2 pounds,
36,6573301,Breakfast Sausage Casserole,20 mins, 1 hr 40 mins, 10 hrs,10 ,10,451,32g,15g,190mg,1202mg,16g,1g,5g,25g,1mg,458mg,2mg,328mg,4.5,100,1 9x13-inch casserole, 8 hrs
37,6739148,"Cheesy Bacon, Sausage, and Egg Hash Brown Skillet",10 mins,30 mins,40 mins,6 ,6,312,24g,10g,235mg,610mg,15g,1g,2g,18g,7mg,180mg,2mg,501mg,4.6,88,,
38,6737557,Toad in the Hole,15 mins,40 mins, 1 hr 55 mins,4 ,4,491,31g,9g,228mg,1062mg,37g,2g,5g,17g,4mg,101mg,3mg,295mg,4.7,21,4 servings, 1 hr
39,6581259,"Sausage, Egg, and Cheese Scramble",5 mins,10 mins,15 mins,4 ,4,313,23g,10g,336mg,468mg,3g,,3g,23g,0mg,250mg,2mg,287mg,4.4,88,,
40,6601974,Slow Cooker Kielbasa and Beer,10 mins, 5 hrs, 5 hrs 10 mins,8 ,8,383,31g,11g,75mg,1491mg,8g,2g,3g,15g,10mg,42mg,2mg,472mg,4.2,258,,
41,6568206,Beanie Weenie,15 mins,30 mins,45 mins,6 ,6,433,24g,9g,49mg,1703mg,41g,6g,21g,16g,10mg,107mg,4mg,666mg,3.8,54,,
42,6581161,"Spinach, Sausage, and Egg Casserole",15 mins,35 mins,50 mins,12 ,12,238,17g,8g,217mg,408mg,3g,1g,2g,19g,2mg,248mg,2mg,294mg,4.7,82,1 9x13-inch casserole,
43,6568215,Andouille Sausage,20 mins,15 mins, 1 hr 35 mins,24 ,24,482,46g,16g,72mg,628mg,1g,0g,0g,16g,1mg,20mg,1mg,293mg,4.6,26,3 sausages, 1 hr
44,6663235,Sausage-Stuffed Acorn Squash,30 mins, 1 hr 30 mins, 2 hrs,4 ,4,523,35g,14g,133mg,1232mg,31g,5g,7g,24g,31mg,274mg,3mg,1355mg,4.8,194,4 stuffed squash halves,
45,6663432,Sausage Hashbrown Breakfast Casserole,20 mins,50 mins, 1 hr 10 mins,10 ,10,481,38g,16g,228mg,1516mg,21g,2g,3g,27g,23mg,270mg,3mg,822mg,4.8,50,1 9x13-inch casserole,
46,6736462,Egg and Sausage Casserole,15 mins,35 mins,50 mins,12 ,12,341,25g,11g,178mg,764mg,9g,0g,2g,20g,1mg,311mg,2mg,175mg,4.6,943,1 9x13-inch casserole,
47,6739270,Sausage Hash Brown Breakfast Casserole,5 mins,55 mins, 1 hr,4 ,4,573,45g,19g,239mg,2172mg,23g,2g,3g,31g,12mg,329mg,3mg,940mg,4.4,237,1 9-inch casserole,
48,6593801,Breakfast Strata,20 mins, 1 hr 15 mins, 3 hrs 35 mins,8 ,8,600,37g,16g,256mg,1738mg,32g,3g,7g,34g,13mg,458mg,5mg,560mg,4.6,63,8 servings, 2 hrs
49,6737972,Mark's English Sausage Rolls,15 mins,20 mins,35 mins,12 ,12,360,27g,6g,48mg,552mg,20g,1g,1g,11g,0mg,13mg,2mg,168mg,4.5,189,12 sausage rolls,
50,6590866,Cream Cheese Sausage Balls,15 mins,25 mins,40 mins,24 ,24,144,11g,6g,31mg,333mg,4g,0g,0g,6g,0mg,88mg,1mg,75mg,4.6,12,,
51,6648924,Heavenly Hot Dog Sauce,5 mins, 1 hr 5 mins, 1 hr 10 mins,20 ,20,140,7g,3g,50mg,301mg,2g,0g,2g,16g,1mg,13mg,2mg,287mg,4.2,193,,
52,6651185,"Smoked Sausage with Potatoes, Sauerkraut & Ale",5 mins,15 mins,20 mins,6 ,6,343,24g,8g,41mg,785mg,17g,2g,3g,10g,10mg,11mg,1mg,245mg,4.3,75,6 servings,
53,6663927,Beer Glazed Brats and Sauerkraut,5 mins,40 mins,45 mins,4 ,4,454,33g,11g,84mg,1714mg,15g,4g,5g,17g,17mg,81mg,3mg,635mg,4.5,82,,
54,6649305,Homemade Salami,15 mins, 1 hr 30 mins,1 day 1 hr 45 mins,30 ,30,97,8g,3g,26mg,486mg,0g,0g,,5g,0mg,4mg,1mg,75mg,4.5,52,1 (1-1/2 pound) salami,1 day
55,6574994,Italian Stuffed Cubanelle Peppers,25 mins, 1 hr 15 mins, 1 hr 40 mins,8 ,8,296,15g,5g,91mg,787mg,17g,2g,3g,22g,24mg,183mg,2mg,337mg,4.5,4,,
56,6571545,Italian Style Sausage,10 mins,15 mins,25 mins,6 ,6,315,22g,8g,98mg,852mg,1g,0g,0g,27g,1mg,33mg,2mg,403mg,4.7,159,6 servings,
57,6737622,Classic Smoked Sausage & Peppers,5 mins,15 mins,20 mins,6 ,6,314,25g,9g,47mg,672mg,9g,2g,2g,12g,42mg,87mg,0mg,136mg,4.7,93,6 servings,
58,6577368,"Air Fryer Italian Sausages, Peppers, and Onions",15 mins,25 mins,40 mins,4 ,4,660,41g,15g,64mg,1952mg,44g,4g,7g,30g,94mg,332mg,3mg,455mg,4.5,13,4 servings,
